828;ZA5274_Vardf25a;VERH.BEFR.: SCHEIDUNGSJAHR, 4. EHE      ;Nennen Sie mir bitte noch das Jahr Ihrer Eheschließung. Falls Sie mehrere Male verheiratet waren, beginnen Sie mit dem Jahr, in dem die erste Heirat stattfand.;;&Nicht verheiratet (Code 3-5, 8, 9 in mstat), keine vierte Ehe, vierte Ehe nicht geschieden&Keine Angabe&Verweigert&Nicht erhoben 1990, 1992-1998, 2002-2008, 2012-2018;;;;
829;ZA5274_Varkh4rr04;GETAUFT, 4.KIND, AUSSER HAUS            ;Ist das viertälteste Kind getauft?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein viertes Kind außer Haus&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Ja&Nein;;;;
830;ZA5274_Varkh5educ;5.KIND AUSSER HAUS: ALLG. SCHULABSCHLUSS;Welchen allgemeinbildenden Schulabschluss hat das fünftälteste Kind?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein fünftes Kind außer Haus, fünftes Kind außer Haus ist unter 15 Jahre alt (laut Geburtsjahr in kh5yborn)&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&B Schule beendet ohne Abschluss&C Volks- / Hauptschulabschluss bzw. Polytechnische Oberschule mit Abschluss 8. oder 9. Klasse&D Mittlere Reife, Realschulabschluss bzw. Polytechnische Oberschule mit Abschluss 10. Klasse&E Fachhochschulreife (Abschluss einer Fachoberschule etc.)&F Abitur bzw. Erweiterte Oberschule mit Abschluss 12. Klasse (Hochschulreife)&Anderen Schulabschluss, und zwar: _______&A Noch Schüler;;;;
831;ZA5274_Varkh6yborn;GEBURTSJAHR, 6.KIND, AUSSER HAUS        ;Sagen Sie mir bitte die Geburtsjahre und das Geschlecht Ihrer Kinder, die nicht hier in Ihrem Haushalt leben. Beginnen Sie bitte mit dem ältesten Kind.;&Geburtsjahr des sechsten Kindes;&Datenfehler&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein sechstes Kind außer Haus& 2016 zusätzlich: keine Angabe über Anzahl der Kinder außer Haus (Code -9 in dk06)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-1998;1 - Geburtsjahr des sechsten Kindes;;;
832;ZA5274_Varkh6de15;6.KIND AUSSER HAUS: HOCHSCHULABSCHLUSS  ;Hat das sechstälteste Kind einen Hoch- oder Fachhochschulabschluss?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein sechstes Kind außer Haus& sechstes Kind außer Haus ist unter 15 Jahre alt (laut Geburtsjahr in kh6yborn), kein entsprechender Schulabschluss (Code 1-3, 7 in kh6educ)&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja&Nein;;;;
833;ZA5274_Varkh7yborn;GEBURTSJAHR, 7.KIND, AUSSER HAUS        ;Sagen Sie mir bitte die Geburtsjahre und das Geschlecht Ihrer Kinder, die nicht hier in Ihrem Haushalt leben. Beginnen Sie bitte mit dem ältesten Kind.;&Geburtsjahr des siebten Kindes;&Datenfehler&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein siebtes Kind außer Haus& 2016 zusätzlich: keine Angabe über Anzahl der Kinder außer Haus (Code -9 in dk06)&Keine Angabe&Nicht erhoben 1980-1998;1 - Geburtsjahr des siebten Kindes;;;
834;ZA5274_Vardk08a;MIT KIND: WUNSCH NACH WEITEREN KINDERN? ;Möchten Sie noch weitere Kinder haben?;;&Datenfehler&Befragter hat keine lebenden Kinder (Code 3 in dk05), Befragter ist 51 Jahre oder älter (Alter = Erhebungsjahr (year) - Geburtsjahr (yborn))&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1998, 2002, 2004, 2008-2012, 2016, 2018&Ja&Nein;;;;
835;ZA5274_Varkh2rd01;KONFESSION, 2.KIND, AUSSER HAUS         ;Welcher Religionsgemeinschaft gehört das zweitälteste Kind an?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein zweites Kind außer Haus&Keine Angabe&Weiß nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&B Der evangelischen Kirche (ohne Freikirchen)&C Einer evangelischen Freikirche&A Der römisch-katholischen Kirche&D Einer anderen christlichen Religionsgemeinschaft&E Einer anderen, nicht-christlichen Religionsgemeinschaft&F Keiner Religionsgemeinschaft;;;;
836;ZA5274_Varkh3rr04;GETAUFT, 3.KIND, AUSSER HAUS            ;Ist das drittälteste Kind getauft?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein drittes Kind außer Haus&Keine Angabe&Weiß nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Ja&Nein;;;;
837;ZA5274_Varkh7age;ALTER, 7.KIND, AUSSER HAUS              ;;;;;;;
838;ZA5274_Varkh2yborn;GEBURTSJAHR, 2.KIND, AUSSER HAUS        ;Sagen Sie mir bitte die Geburtsjahre und das Geschlecht Ihrer Kinder, die nicht hier in Ihrem Haushalt leben. Beginnen Sie bitte mit dem ältesten Kind.;&Geburtsjahr des zweiten Kindes;&Datenfehler&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05)& kein zweites Kind außer Haus& 2016 zusätzlich: keine Angabe über Anzahl der Kinder außer Haus (Code -9 in dk06)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-1998;1 - Geburtsjahr des zweiten Kindes;;;
839;ZA5274_Varkh9de15;9.KIND AUSSER HAUS: HOCHSCHULABSCHLUSS  ;Hat das neuntälteste Kind einen Hoch- oder Fachhochschulabschluss?;;&Keine eigenen Kinder außer Haus (Code 2, 3 in dk05), kein neuntes Kind außer Haus, neuntes Kind außer Haus ist unter 15 Jahre alt (laut Geburtsjahr in kh9yborn), kein entsprechender Schulabschluss (Code 1-3, 7 in kh9educ)&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja&Nein;;;;
840;ZA5274_Vardg06;WANN NACH OSTD. UEBERGESIEDELT, JAHR    ;Wann sind Sie in den östlichen Teil Deutschlands übergesiedelt?;;&Nicht im Gebiet des heutigen Deutschland geboren (Code 2 in dn07), Befragter ist nicht in Westdeutschland geboren und wird in Ostdeutschland interviewt (Code 1, 2, 4 in dg04)&Keine Angabe&Nicht erhoben 1980-1990, 1996, 1998, 2006-2018;;;;
841;ZA5274_Vargs05;GEMEINDETYP (BIK-STADTREGIONEN)         ;;;;;;;
842;ZA5274_Varsamptype;STICHPROBENTYP                          ;;;;;;;
843;ZA5274_Varsplt16_1;FRAGEBOGENSPLIT 2016: FR01-FR12         ;;;;;;;
844;ZA5274_Varsplt16_4;FRAGEBOGENSPLIT 2016: MN01-MN09         ;;;;;;;
845;ZA5274_Varrp03;KIRCHGANGSHAEUFIGKEIT, BEFR. ALS KIND   ;Und wie oft haben Sie selbst im Alter von 11 oder 12 Jahren einen Gottesdienst besucht?;;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Mehr als einmal in der Woche,&einmal in der Woche,&ein- bis dreimal im Monat,&mehrmals im Jahr,&seltener oder&nie?;;;;
846;ZA5274_Varrp04b;BEFR.: WIE OFT BETEN SIE? (7ER SKALA)   ;Wie oft beten Sie?;;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Täglich&Mehr als einmal in der Woche&Einmal in der Woche&Ein- bis dreimal im Monat&Mehrmals im Jahr&Seltener&Nie;;;;
847;ZA5274_Varrp06;WIE OFT MEDITATION, INNERE EINKEHR?     ;Wie oft nehmen Sie sich Zeit zur inneren Einkehr, zur Meditation oder etwas ähnlichem?;;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Täglich&Mehrmals in der Woche&Einmal in der Woche&Ein- bis dreimal im Monat&Mehrmals im Jahr&Seltener&Nie;;;;
848;ZA5274_Varrp07;HAEUFIGKEIT V. KIRCHL. SENDUNGEN HOEREN?; Wie oft verfolgen sie kirchliche Sendungen im Radio oder Fernsehen?;;&Keine Angabe&Nicht erhoben 1980, 1984-2000, 2004-2018&A Mehr als einmal in der Woche&B Einmal in der Woche&C Ein- bis dreimal im Monat&D Mehrmals im Jahr&E Seltener&F Nie;;;;
849;ZA5274_Varhd14;BEFR.: SONSTIGE KRANKHEITEN, 1. NENNUNG ;;;;;;;
850;ZA5274_Varhd16;BEFR.: LETZTE 4 WOCHEN KRANK GEWESEN?   ;" Und wie ist es <Einblendung daneben"", wenn Befragter in hd01-hd13 eine Krankheit angegeben hat> mit anderen, nichtchronischen Erkrankungen? Sind Sie in den letzten vier Wochen krank gewesen?""";;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja&Nein;;;;
851;ZA5274_Varht03;ARZTBESUCH: BEFINDLICHKEITSSTOERUNG     ;Wenn Sie jetzt einmal an die letzten 3 Monate denken: Aus welchem Anlass bzw. welchen Anlässen sind Sie in den letzten 3 Monaten beim Arzt gewesen? Was von dieser Liste trifft zu? Bitte nennen Sie mir alle zutreffenden Kennbuchstaben.;&Wegen einer akuten Erkrankung (z.B. Grippe, Verletzung)&Wegen einer chronischen Krankheit (z.B. Zuckerkrankheit / Diabetes, Bluthochdruck / Hypertonie, Rheuma)&Wegen einer Befindlichkeitsstörung (z.B. allgemeines Unwohlsein, Schlafstörungen)&Nur zur Beratung&Nur zu einem Praxisbesuch ohne ärztliche Konsultation (z.B. Rezeptausstellung, Bestrahlung)&Zur Vorsorgeuntersuchung oder Impfung&Aus sonstigem Grund, und zwar: ______;&War in den letzten 3 Monaten nicht beim Arzt&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Nicht genannt&Genannt;3 - Wegen einer Befindlichkeitsstörung (z.B. allgemeines Unwohlsein, Schlafstörungen);;;
852;ZA5274_Varra08;EGAL, OB ES EINE HOEHERE MACHT GIBT     ;Religiöse Überzeugungen haben für Menschen unterschiedliche Bedeutungen. Wie ist das bei Ihnen? Ich werde Ihnen nun einige Aussagen vorlesen. Bitte geben Sie an, inwieweit diese auf Sie zutreffen oder nicht zutreffen.;&Ob es einen Gott gibt, ist mir egal.&Ob es eine höhere Macht gibt, ist mir egal.&Meine Weltanschauung folgt keiner religiösen Lehre.&Nach meiner Meinung sollte man sich an das halten, was man mit dem Verstand erfassen kann, und alles andere auf sich beruhen lassen.;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Trifft voll und ganz zu&Trifft eher zu&Trifft eher nicht zu&Trifft überhaupt nicht zu;2 - Ob es eine höhere Macht gibt, ist mir egal.;;;
853;ZA5274_Varra09;FOLGE KEINER RELIGIOESEN LEHRE          ;Religiöse Überzeugungen haben für Menschen unterschiedliche Bedeutungen. Wie ist das bei Ihnen? Ich werde Ihnen nun einige Aussagen vorlesen. Bitte geben Sie an, inwieweit diese auf Sie zutreffen oder nicht zutreffen.;&Ob es einen Gott gibt, ist mir egal.&Ob es eine höhere Macht gibt, ist mir egal.&Meine Weltanschauung folgt keiner religiösen Lehre.&Nach meiner Meinung sollte man sich an das halten, was man mit dem Verstand erfassen kann, und alles andere auf sich beruhen lassen.;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Trifft voll und ganz zu&Trifft eher zu&Trifft eher nicht zu&Trifft überhaupt nicht zu;3 - Meine Weltanschauung folgt keiner religiösen Lehre.;;;
854;ZA5274_Varra11;NACHDENKEN UEBER GLAUBENSFRAGEN         ;Nun möchte ich wissen, wie häufig Sie folgende Dinge tun. Benutzen Sie für Ihre Antworten bitte die Liste.;&Wie häufig beschäftigen Sie sich mit Glaubensfragen?&Wie häufig denken Sie über den Sinn des Lebens nach?;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Sehr oft&Oft&Manchmal&Selten&Nie;1 - Wie häufig beschäftigen Sie sich mit Glaubensfragen?;;;
855;ZA5274_Varrh03a;ERFAHRUNG: ANTHROPOSOPHIE, THEOSOPHIE   ;Ich lese Ihnen nun verschiedene religiöse und übersinnliche Richtungen und Praktiken vor. Sagen Sie mir bitte jeweils, ob Sie damit schon Erfahrungen gemacht haben, ob Sie nur davon gehört haben oder ob Sie das nicht kennen.;"&New Age (ganzheitliches Denken / Wassermann Zeitalter"")&Zen-Meditation (fernöstliche Weisheiten)&Anthroposophie / Theosophie&Mystik&Magie / Spiritismus / Okkultismus&Pendeln / Wünschelrutengehen&Astrologie / Horoskope&Tarot-Karten legen / Wahrsagen&Wunderheiler/ Geistheiler&2002: Edelsteinmedizin / Bachblüten 2012: Andere alternative Heilmethoden: Homöopathie, Bachblütentherapie und ähnliches""";&Keine Angabe&Kenne ich nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Habe schon Erfahrungen damit&Habe nur davon gehört;3 - Anthroposophie / Theosophie;;;
856;ZA5274_Varrh05a;ERFAHRUNG: MYSTIK                       ;Ich lese Ihnen nun verschiedene religiöse und übersinnliche Richtungen und Praktiken vor. Sagen Sie mir bitte jeweils, ob Sie damit schon Erfahrungen gemacht haben, ob Sie nur davon gehört haben oder ob Sie das nicht kennen.;"&New Age (ganzheitliches Denken / Wassermann Zeitalter"")&Zen-Meditation (fernöstliche Weisheiten)&Anthroposophie / Theosophie&Mystik&Magie / Spiritismus / Okkultismus&Pendeln / Wünschelrutengehen&Astrologie / Horoskope&Tarot-Karten legen / Wahrsagen&Wunderheiler/ Geistheiler&2002: Edelsteinmedizin / Bachblüten 2012: Andere alternative Heilmethoden: Homöopathie, Bachblütentherapie und ähnliches""";&Keine Angabe&Kenne ich nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Habe schon Erfahrungen damit&Habe nur davon gehört;4 - Mystik;;;
857;ZA5274_Varrh06a;ERFAHRUNG: MAGIE,SPIRITISMUS,OKKULTISMUS;Ich lese Ihnen nun verschiedene religiöse und übersinnliche Richtungen und Praktiken vor. Sagen Sie mir bitte jeweils, ob Sie damit schon Erfahrungen gemacht haben, ob Sie nur davon gehört haben oder ob Sie das nicht kennen.;"&New Age (ganzheitliches Denken / Wassermann Zeitalter"")&Zen-Meditation (fernöstliche Weisheiten)&Anthroposophie / Theosophie&Mystik&Magie / Spiritismus / Okkultismus&Pendeln / Wünschelrutengehen&Astrologie / Horoskope&Tarot-Karten legen / Wahrsagen&Wunderheiler/ Geistheiler&2002: Edelsteinmedizin / Bachblüten 2012: Andere alternative Heilmethoden: Homöopathie, Bachblütentherapie und ähnliches""";&Keine Angabe&Kenne ich nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Habe schon Erfahrungen damit&Habe nur davon gehört;5 - Magie / Spiritismus / Okkultismus;;;
858;ZA5274_Varrh09a;ERFAHRUNG: TAROT-KARTEN, WAHRSAGEN      ;Ich lese Ihnen nun verschiedene religiöse und übersinnliche Richtungen und Praktiken vor. Sagen Sie mir bitte jeweils, ob Sie damit schon Erfahrungen gemacht haben, ob Sie nur davon gehört haben oder ob Sie das nicht kennen.;"&New Age (ganzheitliches Denken / Wassermann Zeitalter"")&Zen-Meditation (fernöstliche Weisheiten)&Anthroposophie / Theosophie&Mystik&Magie / Spiritismus / Okkultismus&Pendeln / Wünschelrutengehen&Astrologie / Horoskope&Tarot-Karten legen / Wahrsagen&Wunderheiler/ Geistheiler&2002: Edelsteinmedizin / Bachblüten 2012: Andere alternative Heilmethoden: Homöopathie, Bachblütentherapie und ähnliches""";&Keine Angabe&Kenne ich nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Habe schon Erfahrungen damit&Habe nur davon gehört;8 - Tarot-Karten legen / Wahrsagen;;;
859;ZA5274_Varha07;BESORGT, PERSOENLICHE ANSTECKUNGSGEFAHR ;Wie besorgt sind Sie, daß Sie persönlich sich mit AIDS anstecken könnten? Sagen Sie es mir bitte anhand dieser Skala.;;&Noch nie von AIDS gehört (Code 2 in ha01)&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1986, 1991, 1994-2018&Überhaupt nicht besorgt&..&..&..&..&..&Sehr besorgt;;;;
860;ZA5274_Varha10;MASSNAHMEN: AIDS-TEST V.PARTNER VERLANGT;Und was haben Sie unternommen oder worauf achten Sie? Bitte sehen Sie sich diese Liste einmal an. Nennen Sie mir bitte die Kennbuchstaben der Vorgaben, die auf Sie zutreffen.;&Gehe ich keine flüchtigen sexuellen Kontakte mehr ein.&Habe ich von meinen Partner einen AIDS-Test verlangt.&Wähle ich meine Sexualpartner sorgfältiger aus.&Lebe ich sexuell enthaltsamer.&Übe ich Geschlechtsverkehr mit mir weniger gut bekannten Personen nur noch mit Kondom / Präservativ aus.&Bin ich allgemein vorsichtiger im Umgang mit fremden Personen geworden.&Habe ich selbst einen AIDS-Test machen lassen.&Vermeide ich jeden Kontakt zu Personen, von denen ich vermute, daß sie mit AIDS angesteckt sein könnten.&Habe ich die Zahl meiner Sexualpartner reduziert.&Benutze ich keine öffentlichen Bäder, Saunen oder Toiletten mehr.&Habe ich noch folgendes unternommen (Bitte schildern Sie unserem Interviewer, was Sie sonst noch unternommen haben.);&Nichts unternommen (Code -10, 2 in ha08)&Keine Angabe&Verweigert&Nicht erhoben 1980-1986, 1991, 1994-2018&Nicht genannt&Genannt;2 - Habe ich von meinen Partner einen AIDS-Test verlangt.;;;
861;ZA5274_Varhe04;ALLGEMEINE BELASTUNG: KERNKRAFTWERKE    ; Nun eine Frage zu unserer Umwelt: Sagen Sie mir bitte anhand dieser Liste, wie stark unsere Umwelt (<1988, 1992:> allgemein) belastet wird durch:;&Fluglärm&Bleigehalt im Benzin&Industrieabfälle in den Gewässern&Kernkraftwerke&Industrieabgase&Verkehrslärm und Autoabgase;&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1982, 1986, 1990, 1991, 1994-2018&Sehr stark&Ziemlich stark&Eher schwach&Überhaupt nicht;4 - Kernkraftwerke;;;
862;ZA5274_Varhe07;PERSOENLICHE BELASTUNG: FLUGLAERM       ; Und wie stark fühlen Sie sich persönlich in Ihrer eigenen Umwelt belastet durch:;&Fluglärm&Bleigehalt im Benzin&Industrieabfälle in den Gewässern&Kernkraftwerke&Industrieabgase&Verkehrslärm und Autoabgase;&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1982, 1986, 1990, 1991, 1994-2018&Sehr stark&Ziemlich stark&Eher schwach&Überhaupt nicht;1 - Fluglärm;;;
863;ZA5274_Varrb08;GOTTESGLAUBEN                           ;Ich möchte noch einmal zum Glauben an Gott zurückkommen. Welche der folgenden Aussagen kommt Ihren Überzeugungen am nächsten?;;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Es gibt einen persönlichen Gott.&Es gibt irgendein höheres Wesen oder eine geistige Macht.&Ich weiß nicht richtig, was ich glauben soll.&Ich glaube nicht, dass es einen persönlichen Gott, irgendein höheres Wesen oder eine geistige Macht gibt.;;;;
864;ZA5274_Varrd04;FRUEHER KIRCHENMITGLIED?                ;Waren Sie früher einmal Mitglied einer Kirche oder Religionsgemeinschaft?;;&Befragter gehört einer Religionsgemeinschaft an (Code 1-5 in rd01)&Keine Angabe&Verweigert&Nicht erhoben 1980, 1984-1991, 1994-1998, 2004-2010, 2014-2018&Ja&Nein;;;;
865;ZA5274_Varha12;MASSNAHMEN: LEBE SEXUELL ENTHALTSAMER   ;Und was haben Sie unternommen oder worauf achten Sie? Bitte sehen Sie sich diese Liste einmal an. Nennen Sie mir bitte die Kennbuchstaben der Vorgaben, die auf Sie zutreffen.;&Gehe ich keine flüchtigen sexuellen Kontakte mehr ein.&Habe ich von meinen Partner einen AIDS-Test verlangt.&Wähle ich meine Sexualpartner sorgfältiger aus.&Lebe ich sexuell enthaltsamer.&Übe ich Geschlechtsverkehr mit mir weniger gut bekannten Personen nur noch mit Kondom / Präservativ aus.&Bin ich allgemein vorsichtiger im Umgang mit fremden Personen geworden.&Habe ich selbst einen AIDS-Test machen lassen.&Vermeide ich jeden Kontakt zu Personen, von denen ich vermute, daß sie mit AIDS angesteckt sein könnten.&Habe ich die Zahl meiner Sexualpartner reduziert.&Benutze ich keine öffentlichen Bäder, Saunen oder Toiletten mehr.&Habe ich noch folgendes unternommen (Bitte schildern Sie unserem Interviewer, was Sie sonst noch unternommen haben.);&Nichts unternommen (Code -10, 2 in ha08)&Keine Angabe&Verweigert&Nicht erhoben 1980-1986, 1991, 1994-2018&Nicht genannt&Genannt;4 - Lebe ich sexuell enthaltsamer.;;;
866;ZA5274_Varrh01b;HALTE VON: NEW AGE, WASSERMANN AERA     ;Und sagen Sie bitte zusätzlich zu allem, was Sie aus eigener Erfahrung oder dem Namen nach kennen, wie viel Sie persönlich davon halten: viel, etwas oder gar nichts? Was halten Sie von ...;"&New Age (ganzheitliches Denken / Wassermann Zeitalter"")&Zen-Meditation (fernöstliche Weisheiten)&Anthroposophie / Theosophie&Mystik&Magie / Spiritismus / Okkultismus&Pendeln / Wünschelrutengehen&Astrologie / Horoskope&Tarot-Karten legen / Wahrsagen&Wunderheiler/ Geistheiler&2002: Edelsteinmedizin / Bachblüten 2012: Andere alternative Heilmethoden: Homöopathie, Bachblütentherapie und ähnliches""";&Befragter kennt Item nicht (Code 3 bei entsprechendem Item in rh01a-rh13a)&Keine Angabe&Weiß nicht&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Viel&Etwas&Gar nichts;"1 - New Age (ganzheitliches Denken / Wassermann Zeitalter"")""";;;
867;ZA5274_Varisco08;BEFR.: JETZIGER BERUF, ISCO 2008        ;;;;;;;
868;ZA5274_Varisei08;BEFR.: ISEI NACH GANZEBOOM I08          ;;;;;;;
869;ZA5274_Varcs09;STEUERBETRUG IN DER ZUKUNFT?            ; Unabhängig davon, ob Sie die genannten kleineren Gesetzes- übertretungen in der Vergangenheit tatsächlich schon einmal begangen haben oder nicht: Können Sie sich vorstellen, daß Sie in Zukunft so etwas unter Umständen (wieder) tun würden, oder würden Sie so etwas unter keinen Umständen (wieder) tun?  Bitte kreuzen Sie bei jeder der vier genannten kleineren Gesetzesübertretungen Ihre Antwort auf diese Frage an.;&Öffentliche Verkehrsmittel benutzen, ohne einen gültigen Fahrausweis zu besitzen.&Mit mehr als 0,8 Promille Alkohol im Blut ein Kraftfahrzeug fahren.&In einem Kaufhaus oder Geschäft Waren mitnehmen, ohne zu bezahlen.&Falsche Angaben bei der Einkommensteuererklärung oder beim Lohnsteuerjahresausgleich machen, um weniger Steuern zahlen zu müssen. Bitte stecken Sie dieses Blatt in den Umschlag und geben ihn der Interviewerin / dem Interviewer zurück.;&2000 CAPI: keine Teilnahme an Split 1 (Code 2 in splt00)&Beiblatt nicht ausgefüllt&Keine Angabe&Verweigert&Nicht erhoben 1980-1988, 1991-1998, 2002-2018&Ja, würde ich unter Umständen (wieder) tun&Nein, würde ich unter keinen Umständen (wieder) tun;4 - Falsche Angaben bei der Einkommensteuererklärung oder beim Lohnsteuerjahresausgleich machen, um weniger Steuern zahlen zu müssen. Bitte stecken Sie dieses Blatt in den Umschlag und geben ihn der Interviewerin / dem Interviewer zurück.;;;
